#Offer	Title	City	URL	Price	PricePerM2	Area	#Rooms	Description
115	3 pokoje z dobrym dojazdem do Katowic!	Chorzów	https://www.otodom.pl/pl/oferta/3-pokoje-z-dobrym-dojazdem-do-katowic-ID4cEQP.html?	280000.0	4216.0	66.41	3	Szukasz mieszkania z łatwym dojazdem do Katowic i Bytomia? Zależy Ci na dostępie do komunikacji miejskiej? Ta oferta jest właśnie dla Ciebie!!!Mam do zaoferowania mieszkanie mieszczące się przy ulicy Nowej o powierzchni 66,41 m2. Mieszkanie znajduje się na 5 piętrze. Mieszkanie składa się z trzech pokoi, kuchni, łazienki z ubikacją oraz komórki i przedpokoju.Zdecydowanymi atutami nieruchomości są:ogrzewanie miejskie z podzielnikami ciepła - Ty decydujesz o wysokości rachunku,lokalizacja - doskonale skomunikowana z miastami ościennymi,częściowo wyposażone - możesz oszczędzić przy przeprowadzce,dwie windy, w tym towarowa - spacer schodami wyłącznie dla zdrowia.Dodatkowo:komórka \\ garderoba - dodatkowa przestrzeń do wykorzystania,dodatkowy przedpokój - oszczędzisz przestrzeń w pozostałych pokojach,umeblowana, wyposażona kuchnia - możesz zamieszkać bez dodatkowych kosztów.Jeśli potrzebujesz więcej informacji, zapraszam do kontaktu.Artur Skrzypa (+48 509 571 483)Chorzów, ul. Nowa 2\\32Ze względu na obecną sytuację w kraju proponujemy również spotkanie online gdzie dzięki wielu Naszym narzędziom będziemy mogli się przejść po nieruchomości i porozmawiać na temat inwestycji totalnie bez wychodzenia z domu! A w przypadku pozytywnej decyzji bezpiecznie przeprowadzimy przez proces zakupu!
116	Mieszkanie 3 pokoje+loggia 2 m2, I piętro, Chorzów	Chorzów	https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-loggia-2-m2-i-pietro-chorzow-ID4b5Iq.html?	185000.0	3987.0	46.4	3	Sprzedam 3 pokojowe mieszkanie w Chorzowie, na 1 piętrze, o powierzchni użytkowej 46,4 m2 + loggia 2 m2 (pierwszy właściciel).   Budynek jest ocieplony, a wejście główne, klatka schodowa i piwnica - wyremontowane w połowie 2021. Wymienione okna. Parking przed i za blokiem. Miejsce na wózki dziecięce na parterze.   POWIERZCHNIA 46,4 m2:    pokój nr 1- 13 m2 + loggia 2 m2   pokój nr 2- 12,9 m2    pokój nr 3- 7,6 m2    kuchnia- 5 m2   łazienka z WC- 3,5 m2   przedpokój - 4,4 m2   komórka lokatorska    Typ budynku: blok 4 piętrowy Rok budowy budynku: 1974 r. Miasto: Chorzów (41-500), woj. śląskie Ulica: Ks. Antoniego Stabika   MEDIA: CO z sieci miejskiej c.w.u. indywidualna gaz - jest prąd - jest   W POBLIŻU:   60 m  sklep spożywczy  70 m  przystanek tramwajowy 100 m  przystanek autobusowy    SZYBKI DOJAZD:    3 km do Bytomia (5 min)   6 km do Katowic (10 min)   4,5 km do Siemianowic Śląskich (7 min)    OKOLICA:    tylko 3 km do Parku Śląskiego w Chorzowie i Stadionu Śląskiego   tylko 5 km do ZOO, parku rozrywki - Legendii i Planetarium Śląskiego      !!!  SPRZEDAŻ BEZ POŚREDNIKÓW  !!!
117	Mieszkanie, 66 m², Chorzów	Chorzów	https://www.otodom.pl/pl/oferta/mieszkanie-66-m-chorzow-ID4cUhW.html?	319000.0	4833.0	66.0	3	Nowa Oferta Mieszkania z ogródkiem!!! Do sprzedaży mieszkanie znajdujące się w Chorzowie przy oś Ruchu.Mieszkanie składa się z 3 pokoi, kuchni, łazienki wraz z wc, przedpokoju oraz spiżarni. W cenie jest ogródek znajdujący się przy domu o powierzchni 125m2.Wszystkie rzeczy widoczne na zdjęciach pozostają w cenie mieszkania. Łazienka po remoncie wykafelkowana, w pokoju szafa zabudowana, kuchnia w zabudowie wraz ze sprzętami. Ogrzewanie centralne gazowe oraz kominkowe. Mieszkanie posiada piwnicę. Budynek ocieplony, spokojne sąsiedztwo.Cena 319.000 zł do rozsądnej negocjacji. Agent prowadzący: Artur Bednarek, tel. 533 530 923 Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Jacek Adamus (licencja nr: 5815)-Powyższe informacje nie stanowią oferty w rozumieniu przepisów Kodeksu Cywilnego. Pełna oferta:  A.O.N. Domnet Plus Katowice ul. Klimczoka 9. Agent odpowiedzialny zawodowo: Jacek Adamus nr lic.: 5815SPECJALNA OFERTA KREDYTOWA DLA NASZYCH KLIENTÓW !!!
118	Chorzów Katowicka, idealne pod wynajem	Chorzów	https://www.otodom.pl/pl/oferta/chorzow-katowicka-idealne-pod-wynajem-ID4dGbN.html?	290000.0	2479.0	117.0	4	Na sprzedaż wysokie, przestrzenne, czteropokojowe mieszkanie przy ul. Katowickiej w Chorzowie. Dwustronny, słoneczny lokal usytuowany jest w wyremontowanej kamienicy. Od kilku lat wynajmowany pracownikom, dochodowy. Można oczywiście zmienić funkcję na mieszkanie dla siebie. W całym obiekcie niepowtarzalny klimat kamienicy, grube mury, wysokie i ustawne pomieszczenia, tylko dwóch lokatorów na piętrze. W mieszkaniu znajdują się dwie łazienki, cztery pokoje, przedpokój, kuchnia, dodatkowo duży balkon typu loggia. Powierzchnie pokoi od 18 do 26 m kw., kuchnia 12 m kw. Centralne ogrzewanie i ciepła woda w mieszkaniu z gazowego pieca dwufunkcyjnego. Trzy lata temu właściciele zmienili glazurę w łazienkach, położyli nowe podłogi, odświeżyli ściany. Stolarka okienna wymieniona na PCV.  Na tyłach kamienicy podwórze, na którym znajdują się komórki dla lokatorów, teren porośnięty trawą. Oprócz komórki także piwnica o powierzchni 5,13 m kw. Stan prawny: spółdzielcze własnościowe prawo do lokalu z księgą wieczystą, bez obciążeń. Czynsz: ok. 650 zł + gaz, prąd, woda, śmieci. Zarząd: Spółdzielnia Mieszkaniowa \"Komunalnik\". Dysponujemy kluczami, klient będzie mógł osobiście, dokładnie sprawdzić czy ta właśnie oferta go interesuje.  Zapraszamy do osobistego zapoznania się z ofertą po uprzednim umówieniu z pośrednikiem pod numerami telefonów: +48 600 800 602 , +48 600 800 952 lub bezpośrednio w siedzibie naszego biura w Sosnowcu przy Alei Zwycięstwa 10\\1, telefon: +48 32 291 33 98 . Pośrednik odpowiedzialny za realizację umowy pośrednictwa: Elżbieta Dukalska, nr. licencji zawodowej 6986  Serdecznie zapraszamy do współpracy z naszym biurem jeśli zamierzają Państwo kupić, sprzedać, wynająć swoje nieruchomości. Do każdego klienta podchodzimy w sposób indywidualny i staramy się spełnić jego oczekiwania. Praca naszego biura poparta jest wieloletnią praktyką oraz współpracą z kancelariami prawnymi i notarialnymi. Zapraszamy do biura z tradycjami, które nastawione jest na bezpośredni kontakt z klientem.  Przedstawiona propozycja nie jest ofertą handlową w rozumieniu przepisów prawa, lecz ma charakter informacyjny.
119	3 pokojowe mieszkanie Chorzów Batory	Chorzów	https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-chorzow-batory-ID4dFUO.html?	245000.0	3211.0	76.3	3	Na sprzedaż 3-pokojowe mieszkanie zlokalizowane na parterze w 3 piętrowej kamienicy w Chorzowie Batorym, przy ul. Francuskiej. W skład mieszkania wchodzi:- kuchnia- 3 pokoje- garderoba- przedpokój - łazienka - wcMieszkanie wymaga remontu, ale jego atutem są bardzo duże możliwości aranżacyjne. W mieszkaniu jest nowszego typu instalacja elektryczna, rozprowadzone jest także centrale ogrzewanie z piecem dwufunkcyjnym gazowym. OPIS BUDYNKU: 3-piętrowa bardzo zadbana kamienica, w której wymieniono wszystkie instalacje, piony wodno-kanalizacyjne, wentylacyjne, spalinowe do końca października 2021r zostanie wyremontowana klatka schodowa, a na wiosnę 2022r roku zostanie wymieniony dach. Do kamienicy przynależy duża działka na której jest wygospodarowany ogród dla mieszkańców oraz miejsca postojowe i garaże. OPIS LOKALIZACJI: Mieszkanie zlokalizowane jest w Chorzowie Batorym. W pobliżu DTŚ i A4, co gwarantuje świetną komunikację z miastami ościennymi. W okolicy infrastruktura handlowo-usługowa, szkoły, przedszkola, przystanki autobusowe.DOSTĘPNE MEDIA: woda zimna, woda ciepła i ogrzewanie z pieca dwufunkcyjnego gazowego, prąd, kanalizacja.OGRZEWANIE: centralne gazoweCZYNSZ: 457,8zł dodatkowo płatne śmieci, woda, prąd, gazZOBACZ NAS NA:Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu przepisów Kodeksu Cywilnego i informacje w nim zawarte mogą ulec zmianie. Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Weronika Sitak (licencja nr: 15939)
120	Chorzów 3 pokoje, balkon	Chorzów	https://www.otodom.pl/pl/oferta/chorzow-3-pokoje-balkon-ID4cMUC.html?	249000.0	4150.0	60.0	3	Chorzów 3 pokoje, balkon Mamy przyjemność zaprezentować 3 pokojowe mieszkanie ,usytuowane na 3 piętrze w 4 piętrowym bloku z 1990 roku.Powierzchnia mieszkania wynosi 60 m2.  ATUTY NIERUCHOMOŚCI: - Okolica spokojna i zielona, dobrze skomunikowana - Miejsca parkingowe przed blokiem - Miedziane instalacje elektryczne - Słoneczne, ekspozycja okien dwustronna  MIESZKANIE SKŁADA SIĘ Z: - Dużego salonu z balkonem - Sypialni - Pokoju gościnnego - Łazienki z WC - Kuchni - Przedpokoju - Wiatrołapu - W mieszkaniu może pozostać wyposażenie widoczne na zdjęciach  OPIS MIESZKANIA: - Podłogi wyłożone panelami i gresem - Instalacje elektryczne miedziane - Wymienione w mieszkaniu drzwi i futryny - Drzwi wejściowe antywłamaniowe - Centralne ogrzewanie miejskie  OPŁATY: -Czynsz wynosi 600 zł (z zaliczkami na wodę, wywóz śmieci, opłaty administracyjne, fundusz remontowy)  BUDYNEK: Budynek bezpośrednio przed termomodernizacją, przed budynkiem miejsca parkingowe.  LOKALIZACJA: Kompletna infrastruktura usługowo handlowa. W pobliżu znajdują się szkoła, przedszkole, plac zabaw, supermarket Biedronka, przychodnia, bardzo szybki dojazd do Katowic. W odległości do kilkuset metrów przystanek autobusowy i tramwajowy z bezpośrednim dojazdem do Katowic.  W razie potrzeby nasi doradcy pomogą Państwu w wyborze i uzyskaniu najtańszegokredytu na rynku. Pomagamy również w uzyskaniu kredytu gotówkowego na remont i współpracujemy z godnymi polecenia firmami remontowo-budowlanymi.  Nie czekaj, skontaktuj się z nami i umów się na spotkanie oraz prezentację nieruchomości. Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego. 
121	Mieszkanie 3 pok. z balkonem w dobrej lokalizacji!	Chorzów	https://www.otodom.pl/pl/oferta/mieszkanie-3-pok-z-balkonem-w-dobrej-lokalizacji-ID4cvnj.html?	320000.0	6349.0	50.4	3	OFERTA NA WYŁĄCZNOŚĆ!Mieszkanie blisko Parku Śląskiego w zielonej okolicy!!Świetna lokalizacja!Proponujemy Państwu na sprzedaż przestronne 3-pokojowe mieszkanie przy ulicy Młodzieżowej 5 w Chorzowie.Nieruchomość znajduje się na 8 piętrze bloku z widokiem na Park Śląski.Tereny dzielnicy Klimzowiec uznawane są jako najciekawsze w całym Chorzowie i okolicy. Całość składa się z 3 nieprzechodnich pokoi, kuchni, łazienki, toalety, przedpokoju oraz balkonu. Do mieszkania przynależy również piwnica.Blok, w którym jest mieszkanie ma dwie windy. Dla mieszkańców jest osobny darmowy parking przed samym budynkiem.Nieruchomość została odświeżona o dobrym standardzie wykończenia. Ogrzewanie miejskie. Świetna lokalizacja, ułatwia codzienne funkcjonowanie. W okolicy przedszkole, plac zabaw, sklepy, przychodnia, siłownia czy supermarket. Bardzo dobry dojazd do okolicznych miast.Zapraszam do kontaktu. Chętnie udzielę więcej informacji oraz zaproszę na prezentację nieruchomości.  Zapewniamy pełen zakres obsługi i asystę w Kancelarii Notarialnej oraz pomagamy w załatwianiu kredytu. Zajmujemy się realizacją protokołów zdawczo-odbiorczych z Zakładem Energetycznym, Gazownią i Spółdzielnią Mieszkaniową lub Zarządcą Nieruchomości. UWAGA !!! Współpracujemy z siecią Leroy Merlin!!! Nasi Klienci otrzymują super zniżki na zakupy:Jednorazowy 10% rabat na zakupy*Jeśli chodzi o usługi, nasza odpowiedź zawsze brzmi: TAK- zapewniamy pakiet korzyści z Programem DOM- wykonamy indywidualną wizualizację 3D kuchni lub łazienki za 1 grosz *- pomożemy w pomiarach wybranych pomieszczeń *- przygotujemy kosztorys materiałów do realizacji projektu- oferujemy wsparcie Doradcy Klienta przez cały czas trwania zakupów- zorganizujemy transport i wniesienie zakupionych produktów *- pomożemy w montażu i instalacji naszych produktów *- gwarantujemy bezterminowy zwrotu towarów* Szczegóły w regulaminach dostępnych na i w punktach informacyjnych sklepów. 
122	REZERWACJA	Chorzów	https://www.otodom.pl/pl/oferta/rezerwacja-ID4dBWq.html?	309000.0	5318.0	58.1	3	Chorzów Klimzowiec przy ulicy Młodzieżowej polecamy do sprzedaży mieszkanie o powierzchni 58,1m, składające się z trzech niezależnych pokoi, osobnej kuchni z oknem, łazienki oraz osobnego wc. Do mieszkania przynależy piwnica oraz balkon od strony południowej. Mieszkanie o statusie spółdzielczym własnościowym usytuowane jest w wysokim, ocieplonym bloku na 4 piętrze w dodatkowo zamykanym korytarzu dla dwóch mieszkań. Budynek pod zarządem Chorzowskiej Spółdzielni Mieszkaniowej. Wyposażony jest w dwie windy, wejście zabezpieczone domofonem. Czynsz na lokalu 590 zł z opłatą za CO oraz media przy jednej osobie mieszkającej( śmieci, winda, woda oraz sprzątanie klatki ). Mieszkanie posiada wymienione okna na nowe PCV skierowane na stronę świata pd-zach, częściowo wymieniona instalacja elektryczna ze względu na wymianę podgrzewacza wody z gazowego na elektryczny oraz wymieniono instalację wod-kan w pionach i w poziomie w łazience. Mieszkanie do remontu wolne od zadłużeń. Więcej informacji pod numerem tel. 509 498 648---Dorota Siudy biuro nieruchomości S.J.Mobil                                                                                                41-106 Siemianowice Śl.
123	Duże Bezczynszowe mieszkanie w potencjałem w kamie	Chorzów	https://www.otodom.pl/pl/oferta/duze-bezczynszowe-mieszkanie-w-potencjalem-w-kamie-ID4dx6T.html?	205000.0	2759.0	74.29	3	BRAK PROWIZJI!Na sprzedaż mieszkanie w pięknej kamienicy! Świetna lokalizacja w Chorzowie Starym idealna dla rodziny oraz jako lokata kapitału lub jako hotel pracowniczy gdyż mamy jeszcze jedno mieszkanie obok o pow. 48m2.Sprzedawany lokal ma 74,29 m2 posiada przynależną komórkę o pow.1,8 m2 składa się z 2 osobnych pokoi, kuchni z salonem, przedpokoju oraz łazienki. Mieści się na 2 piętrze. POSIADA BALKON!Mieszkanie do kapitalnego remontu lecz zostały wymienione okna na nowe PCV co usprawni remont.Budynek zadbany, odmalowana klatka schodowa, nowe drzwi wejściowe oraz domofon.Mieszkanie jest bezczynszowe!- tylko media.Dużym atutem nieruchomości jest lokalizacja. Blisko do centrum Chorzowa, Siemianowic Śl. oraz Katowic, ale także kilka minut do marketów Lidl, Biedronka, Żabka, ODiDO w budynku.\"Niniejsza informacja nie jest ofertą handlową w myśl art. 66 KC\"::LINK DO STRONY ::KONTAKT DO AGENTA Mariusz Bernady+48535523550::DANE BIURA MARBER NIERUCHOMOŚCI3 Maja  36\\użytkowy 241-500 Chorzów535523550
124	Okazja (!) - 3 pok / widokowe z wyposażeniem :)	Chorzów	https://www.otodom.pl/pl/oferta/okazja-3-pok-widokowe-z-wyposazeniem-ID4dunO.html?	248700.0	4649.0	53.5	3	OSOBA DO KONTAKTU: Barbara Piowczyk tel. 780 04 05 05Oferta na wyłączność.Przedmiotem oferty sprzedaży - jest BARDZO ROZKŁADOWE \\ WIDOKOWE TRZY-POKOJOWE MIESZKANIE usytuowane w kameralnie położonym budynku - z doskonałym dojazdem do \"Centrum\" Chorzowa oraz okolicznych miast m.in. Katowic, Siemianowic itp.Mieszkanie składa się z trzech niezależnych pokoi - w tym z salonu wejściem na BALKON Z ŁADNYM WIDOKIEM , przestrzennej kuchni w zabudowie na wymiar wraz ze sprzętem AGD, rozkładowego przedpokoju ładnie rozdzielającym przestrzeń pokoi, łazienki po wymianie wszystkich instalacji w płytkach.Dobry stan techniczny - INSTALACJE ELEKTRYCZNE oraz WODNE W MIEDZI ; stolarka okienna po wymianie ; drzwi zewnętrze antywłamaniowe GERDA ; kuchnia \\ łazienka po remoncie wraz wymianą wszystkich instalacji.Zaletą również jest WYSOKI STAN TECHNICZNY BUDYNKU - po ociepleniu \\ nowa winda - zadbana klatka schodowa - dla mieszkańców pomieszczenie gospodarcze \\ suszarnia.Na uwagę zasługuje także - BARDZO DOBRE POŁACZENIE KOMUNIKACYJNE: dla pieszych w bliskiej odległości przystanki autobusowe \\ tramwajowe , natomiast dla zmotoryzowanych - fantastyczny dojazd do sąsiednich miast oraz MIEJSCA PARKINGOWE blisko budynku :)W sąsiedztwie - bogata infrastruktura - w bliskiej odległości sklepy \\ szkoła \\ przedszkole \\ poradnia itp.OFERTA z WYPOSAŻENIEM (!)OPIEKUN OFERTY - Licencjonowany Doradca: Barbara Piowczyk tel. 780 04 05 05Cena do negocjacji.ZAPRASZAMY DO OGLĄDANIA.Zapewniamy bezpieczeństwo przy zakupie nieruchomości. Współpracujemy z instytucjami finansowymi, dzięki którym OFERUJEMY BEZPŁATNĄ POMOC przy uzyskaniu kredytu. Licencja nr 17400 - Barbara Kwaśniak-Piowczyk. (Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego lecz ma charakter informacyjny).
125	3 pokoje z dużym balkonem i widokiem na zieleń!	Ruda Śląska	https://www.otodom.pl/pl/oferta/3-pokoje-z-duzym-balkonem-i-widokiem-na-zielen-ID4dvZP.html?	264000.0	4399.0	60.02	3	SUPER OKAZJA *** RUDA ŚLĄSKA *** HALEMBA *** UL.KŁODNICKA *** M4 *** 60,02m2 *** DOSTĘPNE OD ZARAZ Z DUŻYM BALKONEM I ZABUDOWANĄ KUCHNIĄPrzedstawiam Państwu na sprzedaż 3-pokojowe mieszkanie wraz z przynależną piwnicą o łącznej powierzchni 60,02m2 (54,84m2 - powierzchnia mieszkania + 5,18m2 powierzchnia piwnicy).  Mieszkanie mieści się na czwartym piętrze w IV-piętrowym bloku. Budynek jest ocieplony a klatka schodowa zadbana. Mieszkanie jest środkowe. Blok położony jest w Rudzie Śląskiej - Halemba.Mieszkanie składa się z dużego salonu, kuchni, którą można otworzyć na salon, dwóch sypialni, łazienki z WC i przedpokoju.Centralne ogrzewanie miejskie wraz z ciepłą wodą. Okna PCV. Mieszkanie w stanie do odświeżenia. Z przodu bloku znajdują się miejsca parkingowe.Wyposażenie kuchenne i zabudowa w przedpokoju może pozostać w cenie mieszkania!NISKIE opłaty czynszowe: ok. 500 zł, w tym m.in. fundusz remontowy, koszty administracyjne, itp.Bliskość infrastruktury miejskiej jest dużym atutem dla tej lokalizacji, w pobliżu dużo zieleni, plac zabaw, sklepy, przystanki komunikacji miejskiej, przedszkola, szkoły, itp. Łatwy dojazd do miast sąsiednich oraz pozostałych dzielnic Rudy Śląskiej poprzez dobrze rozwiniętą sieć dróg lokalnych, A4, DTŚ i A1.Pomagamy w uzyskaniu kredytu hipotecznego :)CENA DO LEKKIEJ NEGOCJACJI!OFERTA GODNA POLECENIA!
126	Przestronne 3 pokojowe mieszkanie WIREK	Ruda Śląska	https://www.otodom.pl/pl/oferta/przestronne-3-pokojowe-mieszkanie-wirek-ID4dRgx.html?	219900.0	3740.0	58.8	3	Oferujemy na sprzedaż bardzo ładne i funkcjonalne mieszkanie 3 pokojowe w bardzo dobrej cenie.  Dlaczego WARTO je kupić? - 3 niezależne pokoje - salon z balkonem - łazienka z wanną i przysznicem - duża, widna kuchnia z oknem - niskie opłaty ok 577 zł\\m-c - świetna lokalizacja - wszystkie meble mogą pozostać w cenie - dostępne od zaraz Zapraszam do oglądania. Kontakt Justyna Godlewska-Rajwa lic. 18149 tel. 661 597 581
